date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,Apparel,Beauty,Electronics,Home,Sports,day_sin,day_cos,month_sin,month_cos
2022-05-20,P002,33.0,5830.07,177.0,55,0,0.0,4,5,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2022-05-26,P002,30.0,5777.19,147.0,55,0,0.0,3,5,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2022-06-02,P002,24.0,5739.35,123.0,55,0,0.0,3,6,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-05,P002,32.0,5708.14,91.0,55,0,0.0,6,6,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2022-06-11,P002,35.0,5583.56,56.0,55,0,0.0,5,6,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2022-06-15,P002,27.0,5518.6,186.0,55,0,0.0,2,6,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2022-06-16,P002,31.0,5590.08,155.0,55,0,0.0,3,6,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-26,P002,31.0,5746.94,124.0,55,0,0.0,6,6,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2022-07-06,P002,24.0,5791.77,100.0,55,0,0.0,2,7,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-07-08,P002,23.0,5571.28,77.0,55,0,0.0,4,7,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2022-07-17,P002,27.0,5728.97,207.0,55,0,0.0,6,7,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2022-07-26,P002,19.0,5743.49,188.0,55,0,0.0,1,7,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2022-07-28,P002,18.0,5639.82,170.0,55,0,0.0,3,7,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-31,P002,21.0,5550.44,149.0,55,0,0.0,6,7,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2022-08-07,P002,36.0,5634.76,113.0,55,0,0.0,6,8,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2022-08-10,P002,25.0,5792.6,88.0,55,0,0.0,2,8,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-08-16,P002,24.0,5807.36,64.0,55,0,0.0,1,8,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2022-08-17,P002,28.0,5592.08,252.0,55,0,0.0,2,8,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-08-26,P002,24.0,5623.35,228.0,55,0,0.0,4,8,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2022-08-31,P002,21.0,5577.55,207.0,55,0,0.0,2,8,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-09-04,P002,39.0,5804.25,168.0,55,0,0.0,6,9,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-09-21,P002,39.0,5828.18,141.0,55,0,0.0,2,9,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2022-09-22,P002,25.0,5608.3,116.0,55,0,0.0,3,9,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2022-09-30,P002,29.0,5504.25,87.0,55,0,0.0,4,9,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2022-10-14,P002,48.0,5733.51,180.0,55,0,0.0,4,10,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2022-10-26,P002,53.0,5512.61,127.0,55,1,39.0,2,10,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2022-10-28,P002,38.0,5621.95,89.0,55,0,0.0,4,10,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2022-11-01,P002,38.0,5655.9,240.0,55,0,0.0,1,11,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-11-09,P002,38.0,5513.71,202.0,55,0,0.0,2,11,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2022-11-15,P002,42.0,5581.63,160.0,55,0,0.0,1,11,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-11-19,P002,63.0,5629.98,97.0,55,0,0.0,5,11,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2022-11-21,P002,39.0,5788.5,58.0,55,0,0.0,0,11,9,0,0,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384
2022-11-22,P002,43.0,5628.8,143.0,55,0,0.0,1,11,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-11-24,P002,35.0,5813.56,108.0,55,0,0.0,3,11,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2022-12-02,P002,46.0,5708.23,62.0,55,0,0.0,4,12,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2022-12-07,P002,31.0,5511.81,203.0,55,0,0.0,2,12,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2022-12-20,P002,34.0,5617.65,169.0,55,0,0.0,1,12,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2022-12-28,P002,42.0,5681.68,127.0,55,0,0.0,2,12,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2022-12-30,P002,43.0,5586.31,84.0,55,0,0.0,4,12,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-01-03,P002,20.0,30231.729999999996,64.0,55,0,0.0,1,1,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-01-08,P002,23.0,5657.47,164.0,55,0,0.0,6,1,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-01-10,P002,27.0,5797.87,137.0,55,0,0.0,1,1,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-01-13,P002,22.0,5540.39,115.0,55,0,0.0,4,1,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-01-21,P002,23.0,5521.93,92.0,55,0,0.0,5,1,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-01-25,P002,30.0,5590.76,62.0,55,0,0.0,2,1,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2023-01-29,P002,25.0,5543.57,168.0,55,0,0.0,6,1,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-02-01,P002,19.0,5800.16,149.0,55,0,0.0,2,2,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-02-07,P002,20.0,5544.2,129.0,55,0,0.0,1,2,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-02-12,P002,39.0,5681.29,90.0,55,0,0.0,6,2,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2023-02-15,P002,24.0,5741.39,66.0,55,0,0.0,2,2,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-02-16,P002,17.0,5506.4,136.484126984127,55,0,0.0,3,2,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-03-08,P002,26.0,5723.41,173.0,55,1,26.2,2,3,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-10,P002,52.0,5787.91,121.0,55,1,59.8,4,3,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2023-03-12,P002,22.0,5750.72,99.0,55,0,0.0,6,3,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2023-03-15,P002,17.0,5573.93,82.0,55,0,0.0,2,3,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-19,P002,25.0,5736.42,57.0,55,0,0.0,6,3,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2023-03-21,P002,24.0,5582.7,204.0,55,0,0.0,1,3,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2023-03-24,P002,25.0,5652.37,179.0,55,0,0.0,4,3,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2023-03-30,P002,33.0,5497.89,146.0,55,0,0.0,3,3,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2023-04-08,P002,21.0,5796.14,125.0,55,0,0.0,5,4,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2023-04-12,P002,22.0,5601.07,103.0,55,0,0.0,2,4,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2023-04-15,P002,33.0,5799.73,70.0,55,0,0.0,5,4,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2023-04-16,P002,30.0,5649.67,244.0,55,0,0.0,6,4,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-04-23,P002,30.0,5598.14,213.0,55,0,0.0,6,4,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-04-25,P002,22.0,5636.18,191.0,55,0,0.0,1,4,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2023-05-06,P002,26.0,5827.26,165.0,55,0,0.0,5,5,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-05-07,P002,30.0,5541.89,135.0,55,0,0.0,6,5,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2023-05-17,P002,28.0,5624.37,107.0,55,0,0.0,2,5,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2023-06-16,P002,24.0,5816.0,83.0,55,0,0.0,4,6,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2023-06-20,P002,25.0,5532.56,58.0,55,0,0.0,1,6,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-06-28,P002,19.0,5594.96,231.0,55,0,0.0,2,6,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-07,P002,30.0,5731.28,201.0,55,0,0.0,4,7,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2023-07-19,P002,24.0,5782.39,177.0,55,0,0.0,2,7,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-08-01,P002,26.0,5574.7,151.0,55,0,0.0,1,8,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-07,P002,22.0,5603.16,129.0,55,0,0.0,0,8,9,0,0,0,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-17,P002,25.0,5662.99,104.0,55,0,0.0,3,8,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-18,P002,31.0,5638.64,73.0,55,0,0.0,4,8,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-20,P002,36.0,5720.42,173.0,55,0,0.0,6,8,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-28,P002,26.0,5505.64,147.0,55,0,0.0,0,8,9,0,0,0,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-09-04,P002,27.0,5653.54,120.0,55,0,0.0,0,9,9,0,0,0,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-08,P002,26.0,5553.82,94.0,55,0,0.0,4,9,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-09,P002,29.0,5558.68,65.0,55,0,0.0,5,9,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-16,P002,42.0,5553.16,165.0,55,0,0.0,5,9,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-18,P002,35.0,5561.87,130.0,55,0,0.0,0,9,9,0,0,0,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-21,P002,32.0,5700.63,98.0,55,0,0.0,3,9,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2023-09-24,P002,34.0,5797.52,64.0,55,0,0.0,6,9,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2023-09-26,P002,22.0,5659.92,190.0,55,0,0.0,1,9,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-10-11,P002,35.0,5804.4,155.0,55,0,0.0,2,10,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2023-10-16,P002,65.0,5804.93,90.0,55,1,55.3,0,10,9,0,0,0,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001
2023-10-21,P002,46.0,5831.94,182.0,55,0,0.0,5,10,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2023-10-24,P002,34.0,5714.95,148.0,55,0,0.0,1,10,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2023-10-31,P002,35.0,5531.85,113.0,55,0,0.0,1,10,9,0,0,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2023-11-05,P002,51.0,5732.88,62.0,55,0,0.0,6,11,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-11-09,P002,40.0,5747.77,176.0,55,0,0.0,3,11,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2023-11-10,P002,36.0,5765.34,140.0,55,0,0.0,4,11,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-11-12,P002,87.0,5519.21,238.0,55,1,30.7,6,11,9,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-11-15,P002,34.0,5769.66,204.0,55,0,0.0,2,11,9,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2023-11-18,P002,34.0,5630.07,136.484126984127,55,0,0.0,5,11,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-11-20,P002,44.0,5758.3,110.0,55,0,0.0,0,11,9,0,0,0,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-12-01,P002,44.0,5729.01,68.0,55,0,0.0,4,12,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-09,P002,45.0,5677.56,241.0,55,0,0.0,5,12,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-15,P002,44.0,5833.2,197.0,55,0,0.0,4,12,9,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-16,P002,45.0,5516.0,152.0,55,0,0.0,5,12,9,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-21,P002,32.0,5588.91,120.0,55,0,0.0,3,12,9,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2023-12-25,P002,81.0,5596.39,239.0,55,1,47.5,0,12,9,0,0,0,0,1,0.0,1.0,-2.4492935982947064e-16,1.0
2022-01-09,P003,29.0,4832.82,378.0,79,0,0.0,6,1,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2022-01-10,P003,29.0,4724.53,363.0,79,0,0.0,0,1,10,0,0,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2022-01-12,P003,18.0,4826.76,345.0,79,0,0.0,2,1,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2022-01-15,P003,43.0,4894.68,302.0,79,1,52.0,5,1,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-19,P003,20.0,4839.64,282.0,79,0,0.0,2,1,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2022-02-01,P003,23.0,4742.11,259.0,79,0,0.0,1,2,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2022-02-13,P003,22.0,4904.25,237.0,79,0,0.0,6,2,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2022-02-22,P003,15.0,4806.47,222.0,79,0,0.0,1,2,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2022-03-08,P003,12.0,4744.81,210.0,79,0,0.0,1,3,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2022-03-10,P003,20.0,4797.39,190.0,79,0,0.0,3,3,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2022-03-12,P003,20.0,4758.33,169.0,79,0,0.0,5,3,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-03-15,P003,25.0,4865.78,144.0,79,0,0.0,1,3,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2022-03-18,P003,37.0,4949.26,107.0,79,1,44.0,4,3,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2022-03-23,P003,12.0,4775.96,95.0,79,0,0.0,2,3,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2022-04-03,P003,22.0,4963.57,297.0,79,0,0.0,6,4,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-04-09,P003,18.0,4693.17,279.0,79,0,0.0,5,4,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-04-14,P003,23.0,4956.6,256.0,79,0,0.0,3,4,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2022-04-18,P003,15.0,4822.57,241.0,79,0,0.0,0,4,10,0,0,0,1,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-04-23,P003,30.0,4931.93,211.0,79,0,0.0,5,4,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-04-24,P003,24.0,4884.65,187.0,79,0,0.0,6,4,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-04-26,P003,21.0,4880.9,166.0,79,0,0.0,1,4,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2022-04-29,P003,24.0,4821.18,142.0,79,0,0.0,4,4,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-04-30,P003,22.0,4688.32,120.0,79,0,0.0,5,4,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-05-02,P003,31.0,4699.41,89.0,79,0,0.0,0,5,10,0,0,0,1,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2022-05-03,P003,16.0,4852.45,260.0,79,0,0.0,1,5,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2022-05-04,P003,23.0,4926.13,237.0,79,0,0.0,2,5,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2022-05-10,P003,21.0,4824.63,216.0,79,0,0.0,1,5,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2022-05-13,P003,23.0,4965.06,193.0,79,0,0.0,4,5,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2022-05-27,P003,27.0,4683.34,166.0,79,0,0.0,4,5,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2022-05-29,P003,35.0,4871.11,131.0,79,0,0.0,6,5,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2022-05-31,P003,22.0,4934.41,109.0,79,0,0.0,1,5,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2022-06-02,P003,22.0,4953.09,87.0,79,0,0.0,3,6,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-04,P003,29.0,4676.95,240.0,79,0,0.0,5,6,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2022-06-17,P003,21.0,4908.3,219.0,79,0,0.0,4,6,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2022-06-22,P003,17.0,4821.56,202.0,79,0,0.0,2,6,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2022-06-24,P003,23.0,4678.29,179.0,79,0,0.0,4,6,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2022-06-25,P003,34.0,4794.48,145.0,79,0,0.0,5,6,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2022-07-04,P003,17.0,4742.12,128.0,79,0,0.0,0,7,10,0,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2022-07-07,P003,16.0,4678.92,112.0,79,0,0.0,3,7,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-19,P003,17.0,4790.61,95.0,79,0,0.0,1,7,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2022-07-21,P003,21.0,4825.56,387.0,79,0,0.0,3,7,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-23,P003,24.0,4691.76,363.0,79,0,0.0,5,7,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2022-07-26,P003,19.0,4826.01,344.0,79,0,0.0,1,7,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2022-07-27,P003,25.0,4876.53,319.0,79,0,0.0,2,7,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-08-02,P003,23.0,4798.7,296.0,79,0,0.0,1,8,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2022-08-15,P003,18.0,4721.7,278.0,79,0,0.0,0,8,10,0,0,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-17,P003,23.0,4922.64,255.0,79,0,0.0,2,8,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-09-01,P003,31.0,4766.62,224.0,79,0,0.0,3,9,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2022-09-02,P003,26.0,4849.34,198.0,79,0,0.0,4,9,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2022-09-06,P003,27.0,4790.9,171.0,79,0,0.0,1,9,10,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2022-09-12,P003,29.0,4953.25,206.25190839694656,79,0,0.0,0,9,10,0,0,0,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2022-09-18,P003,23.0,4855.45,119.0,79,0,0.0,6,9,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-09-25,P003,30.0,4913.78,89.0,79,0,0.0,6,9,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2022-09-29,P003,27.0,4942.62,237.0,79,0,0.0,3,9,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2022-10-08,P003,34.0,4863.31,203.0,79,0,0.0,5,10,10,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2022-10-14,P003,36.0,4731.66,167.0,79,0,0.0,4,10,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2022-10-16,P003,37.0,4678.79,130.0,79,0,0.0,6,10,10,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2022-10-20,P003,43.0,4764.99,87.0,79,0,0.0,3,10,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2022-10-28,P003,33.0,4960.09,350.0,79,0,0.0,4,10,10,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2022-11-02,P003,37.0,4759.27,313.0,79,0,0.0,2,11,10,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2022-11-03,P003,34.0,4697.16,279.0,79,0,0.0,3,11,10,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
